"","X","Y","OBJECTID","ADD_ID_HC","ANUMBER","ANUMBERSUF","ST_PRE_MOD","ST_PRE_DIR","ST_PRE_TYP","ST_NAME","ST_POS_TYP","ST_POS_DIR","ST_POS_MOD","SUB_AD_TYP","SUB_AD_ID","CONCAT_AD","MUNI_NAME","ZIP","ZIP4","LANDMARK_1","LANDMARK_2","FLR_LVL","ADD_TYPE","LONGITUDE","LATITUDE","PID","GlobalID","number"
"394",479116.5943,4977440.1921,52062,214932,2853,NA,NA,NA,NA,"Park","Avenue",NA,NA,NA,NA,"2853 Park Avenue","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2647,44.9501,"3502924330234","{8855711B-260D-45F9-8A4B-C681F9020DE4}","3"
"395",478253.7694,4978000.5644,52088,189102,113,NA,NA,NA,NA,"26th","Street","East",NA,NA,NA,"113 26th Street East","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2757,44.9551,"3402924420484","{ED1CD61E-BF47-42E4-B23B-9C2601D667EB}","3"
"396",480324.4823,4978276.5994,52094,189274,2443,NA,NA,NA,NA,"17th","Avenue","South",NA,NA,NA,"2443 17th Avenue South","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2495,44.9577,"3502924140171","{8AB24613-F774-4415-84D7-EE74D1BED450}","3"
"397",477502.7368,4977349.287,52122,235435,2933,NA,NA,NA,NA,"Harriet","Avenue",NA,NA,NA,NA,"2933 Harriet Avenue","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.2852,44.9492,"3402924330140","{02009695-E1F8-46D2-93B9-218C2B120200}","3"
"398",481022.8901,4978543.7524,52135,205483,2303,NA,NA,NA,NA,"22nd","Avenue","South",NA,NA,NA,"2303 22nd Avenue South","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2406,44.9601,"3602924210312","{99E71530-86F1-4DBD-8AC6-ADD865BE40DD}","3"
"399",478317.7544,4978785.0796,52175,197782,2013,NA,NA,NA,NA,"Stevens","Avenue",NA,NA,NA,NA,"2013 Stevens Avenue","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2749,44.9622,"3402924120034","{267054A0-6F6A-4BC6-95D8-B370B5FF6783}","3"
"400",474158.086,4977452.7117,52335,194336,2833,NA,NA,NA,NA,"Sunset","Boulevard",NA,NA,NA,NA,"2833 Sunset Boulevard","Minneapolis",55416,NA,NA,NA,0,"Centroid",-93.3276,44.95,"3202924330006","{63B50CCB-4838-4C62-BFAD-12E4C2CBE4F4}","3"
"401",474520.721,4977732.051,52367,169442,3423,NA,NA,NA,NA,"28th","Street","West",NA,NA,NA,"3423 28th Street West","Minneapolis",55416,NA,NA,NA,0,"Centroid",-93.323,44.9526,"3202924310035","{1782A018-EA30-4AD2-B7A4-BA22D638D02D}","3"
"402",477315.7022,4978334.8112,52436,190210,2433,NA,NA,NA,NA,"Lyndale","Avenue","South",NA,NA,NA,"2433 Lyndale Avenue South","Minneapolis",55405,NA,NA,NA,0,"Centroid",-93.2876,44.9581,"3402924230176","{52458DA6-6D08-4AA6-8201-F822ECD36B17}","3"
"403",479720.3945,4978173.0834,52463,217334,2513,NA,NA,NA,NA,"12th","Avenue","South",NA,NA,NA,"2513 12th Avenue South","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2571,44.9567,"3502924130191","{B05677E1-A7D6-410A-8DD0-6247AB510887}","3"
"404",476406.0198,4978621.718,52583,179658,1523,NA,NA,NA,NA,"22nd","Street","West",NA,NA,NA,"1523 22nd Street West","Minneapolis",55405,NA,NA,NA,0,"Centroid",-93.2992,44.9606,"3302924210087","{31E16AA2-DEFA-4D04-B4A4-4ECCE21E57AB}","3"
"405",479942.477,4977622.0441,52587,205157,1413,NA,NA,NA,NA,"28th","Street","East",NA,NA,NA,"1413 28th Street East","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2543,44.9518,"3502924430058","{9301D1ED-F729-4354-AF76-BCE608B5A893}","3"
"406",481018.8371,4978322.3916,52632,182608,2433,NA,NA,NA,NA,"Minnehaha","Avenue",NA,NA,NA,NA,"2433 Minnehaha Avenue","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2407,44.9581,"3602924240047","{7F76992C-EAD6-47E6-8E5D-1CED237D1A44}","3"
"407",475046.6389,4978141.1915,52665,173599,2553,NA,NA,NA,NA,"Washburn","Avenue","South",NA,NA,NA,"2553 Washburn Avenue South","Minneapolis",55416,NA,NA,NA,0,"Centroid",-93.3164,44.9563,"3202924130069","{8EC88FF8-115C-42CC-A56A-C8A2570A8042}","3"
"408",474876.3463,4977725.4873,52993,323345,2793,NA,NA,NA,NA,"Xerxes","Avenue","South",NA,NA,NA,"2793 Xerxes Avenue South","Minneapolis",55416,NA,NA,NA,0,"Centroid",-93.3185,44.9525,"3202924420016","{5E0FDA5E-017E-44BA-8F00-26CAE914395F}","3"
"409",477848.3839,4977921.0158,53039,180828,2633,NA,NA,NA,NA,"Pillsbury","Avenue",NA,NA,NA,NA,"2633 Pillsbury Avenue","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.2808,44.9544,"3402924310019","{4E06051D-C1E6-421C-8A83-E00AB46CCB73}","3"
"410",479714.2883,4977675.8587,53161,203329,2743,NA,NA,NA,NA,"12th","Avenue","South",NA,NA,NA,"2743 12th Avenue South","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2572,44.9522,"3502924420243","{862D5999-A974-4651-BF33-294E441F65A1}","3"
"411",475804.3064,4978687.9495,53194,230524,2113,NA,NA,NA,NA,"Oliver","Avenue","South",NA,NA,NA,"2113 Oliver Avenue South","Minneapolis",55405,NA,NA,NA,0,"Centroid",-93.3068,44.9612,"3302924220056","{5D4422C8-AF9F-447A-96B4-32296F81839C}","3"
"412",480415.3325,4977790.1869,53201,290670,2713,NA,NA,NA,NA,"18th","Avenue","South",NA,NA,NA,"2713 18th Avenue South","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2483,44.9533,"3502924410075","{D752C1AD-EB8E-4856-B929-ED6ED6AF5CF9}","3"
"413",482370.4634,4978009.3499,53273,224277,3313,NA,NA,NA,NA,"26th","Street","East",NA,NA,NA,"3313 26th Street East","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2235,44.9553,"3102923320021","{E3B43F29-A887-4691-80AC-EE95C3260621}","3"
"414",480010.9044,4977512.8388,53279,227108,2833,NA,NA,NA,NA,"15th","Avenue","South",NA,NA,NA,"2833 15th Avenue South","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2534,44.9508,"3502924430122","{61B945F3-B02D-4AEF-845D-8D447E602A25}","3"
"415",478317.538,4978740.7301,53282,205574,2023,NA,NA,NA,NA,"Stevens","Avenue",NA,NA,NA,NA,"2023 Stevens Avenue","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2749,44.9618,"3402924120031","{D1C8431D-0D72-474D-AAD0-DDB692A087D2}","3"
"416",481657.513,4978538.7955,53299,196601,2303,NA,NA,NA,NA,"27th","Avenue","South",NA,NA,NA,"2303 27th Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2326,44.9601,"3602924120174","{E413FD5A-391F-4075-9129-652F65E71393}","3"
"417",479712.8195,4978711.0463,53491,189277,1203,NA,NA,NA,NA,"21st","Street","East",NA,NA,NA,"1203 21st Street East","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2572,44.9616,"3502924120059","{632C4159-98B6-490A-AF86-56EE51C0041C}","3"
"418",482644.6504,4977418.2464,53496,181653,2903,NA,NA,NA,NA,"36th","Avenue","South",NA,NA,NA,"2903 36th Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.22,44.95,"3102923340084","{05FD3D5C-0759-479D-A197-4568589DE3F7}","3"
"419",474127.2232,4978583.4277,53524,174643,2313,NA,NA,NA,NA,"Cedar Shore","Drive",NA,NA,NA,NA,"2313 Cedar Shore Drive","Minneapolis",55416,NA,NA,NA,0,"Centroid",-93.3281,44.9602,"3202924220059","{45F4C866-AAD9-43D7-B0EE-1AA049916320}","3"
"420",480117.5682,4977700.0884,53573,217362,2733,NA,NA,NA,NA,"Bloomington","Avenue",NA,NA,NA,NA,"2733 Bloomington Avenue","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2521,44.9525,"3502924410025","{2739D59C-39BB-4830-B978-199F00B875C0}","3"
"421",477110.6588,4978322.2625,53611,171636,2433,NA,NA,NA,NA,"Bryant","Avenue","South",NA,NA,NA,"2433 Bryant Avenue South","Minneapolis",55405,NA,NA,NA,0,"Centroid",-93.2902,44.958,"3302924140106","{10E4AAFC-5A24-4119-92F4-A563387CCE14}","3"
"422",480212.463,4977522.0591,53641,224504,2833,NA,NA,NA,NA,"16th","Avenue","South",NA,NA,NA,"2833 16th Avenue South","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2509,44.9509,"3502924440018","{B2F58ABD-E1E1-422B-AB09-9F075D6AD394}","3"
"423",479520.6371,4978184.2065,53671,235839,2513,NA,NA,NA,NA,"10th","Avenue","South",NA,NA,NA,"2513 10th Avenue South","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2597,44.9568,"3502924240122","{4186DD53-1C4B-48AC-9154-1C20036A59DB}","3"
"424",482337.1625,4977503.9866,53686,229245,2833,NA,NA,NA,NA,"33rd","Avenue","South",NA,NA,NA,"2833 33rd Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2239,44.9508,"3102923330018","{47D2F69F-06C2-4F7B-BDA4-BF9072A787DD}","3"
"425",483192.7673,4979322.2746,53711,322976,73,NA,NA,NA,NA,"Seymour","Avenue","Southeast",NA,NA,NA,"73 Seymour Avenue Southeast","Minneapolis",55414,NA,NA,NA,0,"Centroid",-93.2131,44.9671,"3002923420156","{5DF3D61A-AA96-44CC-963A-E71303EFD422}","3"
"426",477720.1856,4978736.353,53762,168041,2103,NA,NA,NA,NA,"Pleasant","Avenue",NA,NA,NA,NA,"2103 Pleasant Avenue","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2825,44.9617,"3402924210094","{02CE2709-AC7E-449F-9966-536D59996CA8}","3"
"427",479586.3251,4978617.9733,53861,199231,1013,NA,NA,NA,NA,"22nd","Street","East",NA,NA,NA,"1013 22nd Street East","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2588,44.9607,"3502924210243","{9762CD6E-34C4-472B-A171-D37C269CCC71}","3"
"428",479007.4969,4978810.7954,53898,223149,623,NA,NA,NA,NA,"Franklin","Avenue","East",NA,NA,NA,"623 Franklin Avenue East","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2662,44.9624,"3502924220072","{2BEDF849-67B5-436C-BCAB-51EBAE09C07B}","3"
"429",481405.8584,4978512.6585,53900,233985,2313,NA,NA,NA,NA,"25th","Avenue","South",NA,NA,NA,"2313 25th Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2358,44.9598,"3602924120128","{91DA7641-2FBD-41CC-A264-B8EC89AE37BC}","3"
"430",477512.789,4978789.9204,53950,226532,2013,NA,NA,NA,NA,"Harriet","Avenue",NA,NA,NA,NA,"2013 Harriet Avenue","Minneapolis",55405,NA,NA,NA,0,"Centroid",-93.2851,44.9622,"3402924220014","{F96FCF56-2EC0-4478-B1E6-4107D319DAD5}","3"
"431",478411.1409,4977907.439,53999,197176,2633,NA,NA,NA,NA,"2nd","Avenue","South",NA,NA,NA,"2633 2nd Avenue South","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.2737,44.9543,"3402924420236","{4783FD2B-75F7-4E18-8736-CB250F50A5D5}","3"
"432",482645.7246,4977917.6264,54037,179052,2633,NA,NA,NA,NA,"36th","Avenue","South",NA,NA,NA,"2633 36th Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.22,44.9545,"3102923310039","{7AE20CBF-871F-4B87-AAE7-55EB465E95FF}","3"
"433",482399.3334,4978015.739,54118,175124,3323,NA,NA,NA,NA,"26th","Street","East",NA,NA,NA,"3323 26th Street East","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2231,44.9554,"3102923320018","{9D6C671B-C226-46F9-B004-E140C1A02ACC}","3"
"434",481908.0127,4978585.4718,54225,217543,2213,NA,NA,NA,NA,"29th","Avenue","South",NA,NA,NA,"2213 29th Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2294,44.9605,"3602924110086","{0FF63C52-A929-4A68-B3D5-D29181545D46}","3"
"435",480320.1053,4977947.6562,54238,223217,2623,NA,NA,NA,NA,"17th","Avenue","South",NA,NA,NA,"2623 17th Avenue South","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2495,44.9547,"3502924410147","{0CE09645-946E-454C-B9E6-04AFD091CC19}","3"
"436",476305.6679,4978261.1099,54302,175602,1613,NA,NA,NA,NA,"25th","Street","West",NA,NA,NA,"1613 25th Street West","Minneapolis",55405,NA,NA,NA,0,"Centroid",-93.3004,44.9574,"3302924240072","{D03D7A1B-FA72-4F76-AFA1-63E9020D08FC}","3"
"437",478110.9256,4977875.5767,54364,230450,2643,NA,NA,NA,NA,"Nicollet","Avenue",NA,NA,NA,NA,"2643 Nicollet Avenue","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.2775,44.954,"3402924420070","{7C18DA2B-92E7-400A-B656-0B5D128D1472}","3"
"438",477410.9318,4978274.7237,54408,215581,2453,NA,NA,NA,NA,"Garfield","Avenue",NA,NA,NA,NA,"2453 Garfield Avenue","Minneapolis",55405,NA,NA,NA,0,"Centroid",-93.2864,44.9576,"3402924230147","{07376508-72A9-4DE6-A4BF-F65A248FAF34}","3"
"439",478310.0387,4977919.9306,54450,176495,2633,NA,NA,NA,NA,"Stevens","Avenue",NA,NA,"Unit","323","2633 Stevens Avenue Unit 323","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.275,44.9544,"3402924420024","{29638F8A-B2D5-417A-95BA-2AECCB872B35}","3"
"440",478946.9215,4978017.598,54465,205964,613,NA,NA,NA,NA,"26th","Street","East",NA,NA,NA,"613 26th Street East","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2669,44.9553,"3502924320178","{263FDD01-C0E8-4BA2-83A6-C00744F55D52}","3"
"441",475158.9633,4979525.8566,54564,174024,1053,NA,NA,NA,NA,"Thomas","Avenue","South",NA,NA,NA,"1053 Thomas Avenue South","Minneapolis",55405,NA,NA,NA,0,"Centroid",-93.315,44.9687,"2902924420006","{AA7D71BB-E0BE-4059-98C4-A3ECD62F2281}","3"
"442",482603.601,4978139.2243,54700,179754,2533,NA,NA,NA,NA,"35th","Avenue","South",NA,NA,NA,"2533 35th Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2206,44.9565,"3102923240118","{676E0F32-A02D-4309-86C3-AFA85FA2743E}","3"
"443",474437.0771,4977799.4964,54761,171586,3523,NA,NA,NA,NA,"Cedar Lake","Avenue",NA,NA,NA,NA,"3523 Cedar Lake Avenue","Minneapolis",55416,NA,NA,NA,0,"Centroid",-93.3241,44.9532,"3202924320074","{29DBCCBD-0A17-4114-BF9F-1B90A70DD9B4}","3"
"444",483133.5565,4978745.0405,54897,194197,1633,NA,NA,NA,NA,"River","Terrace","East",NA,NA,NA,"1633 River Terrace East","Minneapolis",55414,NA,NA,NA,0,"Centroid",-93.2139,44.962,"3102923120009","{07DF39F5-6A82-4954-BDB7-1E8F3361D0C1}","3"
"445",482118.456,4977375.6236,54966,187224,2913,NA,NA,NA,NA,"31st","Avenue","South",NA,NA,NA,"2913 31st Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2267,44.9496,"3102923330080","{C03E8AA3-14FA-4897-A6E7-ED55FE9BD0B5}","3"
"446",476804.4429,4977801.2696,55075,177713,2713,NA,NA,NA,NA,"Emerson","Avenue","South",NA,NA,NA,"2713 Emerson Avenue South","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.2941,44.9533,"3302924420077","{B63E7426-75AA-476B-A273-3CC61D3FEA48}","3"
"447",476385.854,4978222.148,55082,182669,2503,NA,NA,NA,NA,"Irving","Avenue","South",NA,NA,NA,"2503 Irving Avenue South","Minneapolis",55405,NA,NA,NA,0,"Centroid",-93.2994,44.9571,"3302924240113","{3F1B0B3C-C00A-4579-9D20-2CFF889222BB}","3"
"448",478310.7292,4977989.6518,55127,176678,2613,NA,NA,NA,NA,"Stevens","Avenue",NA,NA,NA,NA,"2613 Stevens Avenue","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.275,44.955,"3402924420427","{4D3CDA8B-6DD6-4DDD-B3EF-D88FD6E3E228}","3"
"449",482693.0993,4978008.1998,55144,171992,3623,NA,NA,NA,NA,"26th","Street","East",NA,NA,NA,"3623 26th Street East","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2194,44.9553,"3102923310029","{37F1FDDC-92E9-4F96-916F-ED7BABECACEF}","3"
"450",477508.0679,4977783.3114,55230,269298,2713,NA,NA,NA,NA,"Harriet","Avenue",NA,NA,NA,NA,"2713 Harriet Avenue","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.2852,44.9531,"3402924320202","{E4D4B552-4B6B-403A-BA07-42CE888BAE58}","3"
"451",479138.3159,4977736.2226,55265,205400,2733,NA,NA,NA,NA,"Park","Avenue",NA,NA,NA,NA,"2733 Park Avenue","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2645,44.9528,"3502924320146","{14CBB5FC-69C2-4AA7-9C11-B7F8D385E384}","3"
"452",477712.5031,4977359.8718,55273,216369,2933,NA,NA,NA,NA,"Pleasant","Avenue",NA,NA,NA,NA,"2933 Pleasant Avenue","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.2825,44.9493,"3402924340295","{9B693874-E653-42BB-B44E-E1150A10AA8E}","3"
"453",480414.3021,4977711.6475,55310,174514,2733,NA,NA,NA,NA,"18th","Avenue","South",NA,NA,NA,"2733 18th Avenue South","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2483,44.9526,"3502924410121","{836A9139-2CAD-41F7-BE2A-586C236F9B5A}","3"
"454",482014.0071,4977306.5649,55380,196868,2933,NA,NA,NA,NA,"30th","Avenue","South",NA,NA,NA,"2933 30th Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.228,44.949,"3602924440149","{8AB38D54-647B-4FDD-B1BB-41FDBA891D75}","3"
"455",479813.191,4977595.8639,55383,217637,2813,NA,NA,NA,NA,"13th","Avenue","South",NA,NA,NA,"2813 13th Avenue South","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2559,44.9515,"3502924430088","{EC861A82-097E-4E86-B99C-F7900835FC70}","3"
"456",479359.2395,4978618.2598,55472,188501,813,NA,NA,NA,NA,"22nd","Street","East",NA,NA,NA,"813 22nd Street East","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2617,44.9607,"3502924210111","{DE3442C6-7E0E-4D70-B842-2CCF88778BF0}","3"
"457",479831.956,4978491.3599,55485,196359,2313,NA,NA,NA,NA,"13th","Avenue","South",NA,NA,NA,"2313 13th Avenue South","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2557,44.9596,"3502924120244","{F71BAFB8-F102-4DBC-BE91-36D94D977C66}","3"
"458",474205.1954,4977339.4389,55546,185057,2923,NA,NA,NA,NA,"Ewing","Avenue","South",NA,NA,NA,"2923 Ewing Avenue South","Minneapolis",55416,NA,NA,NA,0,"Centroid",-93.327,44.949,"3202924330075","{E3826D52-56FB-4829-91B3-A548F97C29FB}","3"
"459",474097.5034,4977793.8462,55547,185058,2713,NA,NA,NA,NA,"France","Avenue","South",NA,NA,NA,"2713 France Avenue South","Minneapolis",55416,NA,NA,NA,0,"Centroid",-93.3284,44.9531,"3202924320055","{FF65031A-E7E3-4A01-85D1-3D5F3B1FCD97}","3"
"460",482031.5614,4978779.2124,55568,205924,2013,NA,NA,NA,NA,"30th","Avenue","South",NA,NA,NA,"2013 30th Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2278,44.9622,"3602924110125","{000D8DDD-F21D-4804-BDD6-00D1E756D485}","3"
"461",476704.3504,4977801.8737,55656,228939,2713,NA,NA,NA,NA,"Fremont","Avenue","South",NA,NA,NA,"2713 Fremont Avenue South","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.2953,44.9533,"3302924420063","{2B56284D-4C7E-4233-B27B-216D7F5B2BA6}","3"
"462",476385.7843,4978479.2591,55660,174677,2323,NA,NA,NA,NA,"Irving","Avenue","South",NA,NA,NA,"2323 Irving Avenue South","Minneapolis",55405,NA,NA,NA,0,"Centroid",-93.2994,44.9594,"3302924210077","{8E2882CA-7C23-421A-B6F1-03F4894E10F4}","3"
"463",483232.4748,4978818.6037,55892,170424,203,NA,NA,NA,NA,"Seymour","Avenue","Southeast",NA,NA,NA,"203 Seymour Avenue Southeast","Minneapolis",55414,NA,NA,NA,0,"Centroid",-93.2126,44.9626,"3102923110132","{9E5D966C-9125-45C5-AC90-9EC562F40871}","3"
"464",482489.179,4978123.7483,55898,172907,2533,NA,NA,NA,NA,"34th","Avenue","South",NA,NA,NA,"2533 34th Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.222,44.9563,"3102923240032","{34F12245-5D38-4140-9C7D-9899BAB27121}","3"
"465",477754.9958,4978023.9128,55999,173196,213,NA,NA,NA,NA,"26th","Street","West",NA,NA,NA,"213 26th Street West","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.282,44.9553,"3402924310030","{07457F00-52D8-4EB6-85E0-348CDC2F69C8}","3"
"466",480324.9727,4978349.1249,56014,177431,2423,NA,NA,NA,NA,"17th","Avenue","South",NA,NA,NA,"2423 17th Avenue South","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2495,44.9583,"3502924140163","{F7BE4442-8FB7-42B5-B108-1C8A583D2199}","3"
"467",483147.3425,4977313.812,56044,199300,2933,NA,NA,NA,NA,"41st","Avenue","South",NA,NA,NA,"2933 41st Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2136,44.9491,"3102923430009","{3F57938E-AB46-48FB-AB8A-75B97FE5663B}","3"
"468",481281.0551,4978692.0049,56157,184272,2113,NA,NA,NA,NA,"24th","Avenue","South",NA,NA,NA,"2113 24th Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2374,44.9614,"3602924210389","{36239F05-173A-4F95-A36B-27B4DFEA132B}","3"
"469",482226.6372,4977349.2849,56165,200318,2923,NA,NA,NA,NA,"32nd","Avenue","South",NA,NA,NA,"2923 32nd Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2253,44.9494,"3102923330101","{294329ED-9BFA-495B-93C6-80618BF49CE8}","3"
"470",476304.4085,4977827.8175,56203,230162,2713,NA,NA,NA,NA,"Irving","Avenue","South",NA,NA,NA,"2713 Irving Avenue South","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.3004,44.9535,"3302924310059","{45DB8688-1FD0-4908-85CA-321B9AD013EC}","3"
"471",475707.8369,4978685.0385,56223,231054,2113,NA,NA,NA,NA,"Penn","Avenue","South",NA,NA,NA,"2113 Penn Avenue South","Minneapolis",55405,NA,NA,NA,0,"Centroid",-93.308,44.9612,"3302924220050","{432BA34C-4AE2-4595-99DA-6876AC2781E9}","3"
"472",474616.7755,4977535.5322,56278,183803,3363,NA,NA,NA,NA,"Saint Louis","Avenue",NA,NA,NA,NA,"3363 Saint Louis Avenue","Minneapolis",55416,NA,NA,NA,0,"Centroid",-93.3218,44.9508,"3202924340436","{ACD39F86-3711-4AC1-966F-7C362FC35077}","3"
"473",482845.24,4977314.5872,56344,305479,2933,NA,NA,NA,NA,"38th","Avenue","South",NA,NA,NA,"2933 38th Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2175,44.9491,"3102923430087","{9576C858-E82C-45E7-870C-956E701D07E7}","3"
"474",477007.7704,4978139.7956,56378,232016,2533,NA,NA,NA,NA,"Colfax","Avenue","South",NA,NA,NA,"2533 Colfax Avenue South","Minneapolis",55405,NA,NA,NA,0,"Centroid",-93.2915,44.9563,"3302924140152","{BB105F77-46DF-463D-B2D6-817C2061AB74}","3"
"475",479230.1015,4977468.1812,56614,197336,2843,NA,NA,NA,NA,"Columbus","Avenue",NA,NA,NA,NA,"2843 Columbus Avenue","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2633,44.9504,"3502924330188","{12C09DBD-9B01-456C-8767-DA805AAA8FC7}","3"
"476",481932.3485,4978610.4467,56647,216458,2913,NA,NA,NA,NA,"22nd","Street","East",NA,NA,NA,"2913 22nd Street East","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2291,44.9607,"3602924110081","{56EE88EA-9286-4B21-A8A9-8B68F5B785D9}","3"
"477",478911.1876,4977307.5386,56694,190719,2943,NA,NA,NA,NA,"Portland","Avenue",NA,NA,NA,NA,"2943 Portland Avenue","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2673,44.9489,"3502924330231","{6FC3E38B-3B08-42B3-A1F6-5BDD54E10B45}","3"
"478",480411.9906,4977393.4788,56719,223743,2913,NA,NA,NA,NA,"18th","Avenue","South",NA,NA,NA,"2913 18th Avenue South","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2483,44.9497,"3502924440142","{A6D8AAEF-C877-4757-AEFF-973392C720DA}","3"
"479",481534.4519,4978585.4567,56743,216333,2213,NA,NA,NA,NA,"26th","Avenue","South",NA,NA,NA,"2213 26th Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2341,44.9605,"3602924120152","{0833CFF6-892E-4FD5-87CB-2286579210D7}","3"
"480",478113.4752,4978088.8549,56796,205330,2543,NA,NA,NA,NA,"Nicollet","Avenue",NA,NA,NA,NA,"2543 Nicollet Avenue","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2775,44.9559,"3402924130093","{F8C622B0-DCAA-4FB0-BC9A-0646E0A3888A}","3"
"481",481660.9597,4978779.1193,56806,205969,2013,NA,NA,NA,NA,"27th","Avenue","South",NA,NA,NA,"2013 27th Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2325,44.9622,"3602924120013","{B8D16783-2667-4F3B-81BB-BEC169C28BA2}","3"
"482",479810.4167,4977417.0325,56809,205792,2903,NA,NA,NA,NA,"13th","Avenue","South",NA,NA,NA,"2903 13th Avenue South","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2559,44.9499,"3502924430027","{F53AFCFA-66AB-47C7-88F2-7354CF7A1CF8}","3"
"483",480030.97,4977445.8231,56814,224357,2853,NA,NA,NA,NA,"15th","Avenue","South",NA,NA,NA,"2853 15th Avenue South","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2532,44.9502,"3502924430004","{CF8B65F0-0101-4B57-A178-4205CD06033C}","3"
"484",481905.1338,4978376.8825,56832,182146,2413,NA,NA,NA,NA,"29th","Avenue","South",NA,NA,NA,"2413 29th Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2294,44.9586,"3602924140059","{89C7CFC0-0C40-491D-85E0-7DD795B7F8A2}","3"
"485",475369.0652,4978546.5672,56871,176632,2433,NA,NA,NA,NA,"22nd","Street","West",NA,NA,NA,"2433 22nd Street West","Minneapolis",55405,NA,NA,NA,0,"Centroid",-93.3123,44.9599,"3202924110074","{1FBC05B4-BF9B-4585-AA28-1794DB0AB5CE}","3"
"486",474860.9627,4973663.4726,56903,172402,4803,NA,NA,NA,NA,"Xerxes","Avenue","South",NA,NA,NA,"4803 Xerxes Avenue South","Minneapolis",55410,NA,NA,NA,0,"Centroid",-93.3185,44.916,"1702824130004","{B23B4846-D044-45C0-8BD8-DD4A837E40C0}","3"
